ALA 0.52
ARG 0.68
ASN 0.76
ASP 0.76
CYS 0.62
GLN 0.68
GLU 0.68
GLY 0.0
HIS 0.7
ILE 1.02
LEU 0.98
LYS 0.68
MET 0.78
PHE 0.7
PRO 0
SER 0.53
THR 0.5
TRP 0.7
TYR 0.7
VAL 0.76
