ALA 8.1
ARG 10.5
ASN 11.6
ASP 13
CYS 5.5
GLN 10.5
GLU 12.3
GLY 9.0
HIS 10.4
ILE 5.2
LEU 4.9
LYS 11.3
MET 5.7
PHE 5.2
PRO 8.0
SER 9.2
THR 8.6
TRP 5.4
TYR 6.2
VAL 5.9
