ALA 4.34
ARG 26.66
ASN 13.28
ASP 12
CYS 35.77
GLN 17.56
GLU 17.26
GLY 0
HIS 21.81
ILE 19.06
LEU 18.78
LYS 21.29
MET 21.64
PHE 29.4
PRO 10.93
SER 6.35
THR 11.01
TRP 42.53
TYR 31.53
VAL 13.92
