ALA 1.290
ARG 0.960
ASN 0.900
ASP 1.040
CYS 1.110
GLN 1.270
GLU 1.440
GLY 0.560
HIS 1.220
ILE 0.970
LEU 1.300
LYS 1.230
MET 1.470
PHE 1.070
PRO 0.520
SER 0.820
THR 0.820
TRP 0.990
TYR 0.720
VAL 0.910
