ALA 0.06
ARG 0.18
ASN 0.007
ASP 0.192
CYS 0.02
GLN 0.318
GLU 0.736
GLY 0.166
HIS 0.303
ILE -0.486
LEU -0.326
LYS 0.586
MET -0.397
PHE -0.697
PRO 0.987
SER 0.341
THR 0.059
TRP -0.884
TYR -0.51
VAL -0.121
